instance_id,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,obtained_date,valence,music_genre
26133,Weezer,Jacked Up,52,0.0733,0.552,173507,0.863,1.84E-06,E,0.25,-5.504,Minor,0.0431,90.675,4-Apr,0.345,Rock
28988,ZZ Top,Sharp Dressed Man - 2008 Remaster,73,0.000359,0.601,-1,0.859,0.00124,F,0.0871,-5.263,Major,0.0276,125.145,4-Apr,0.446,Rock
64280,Joni Mitchell,A Case of You,67,0.9,0.693,263480,0.201,0,C#,0.112,-9.903,Major,0.0288,100.836,4-Apr,0.679,Rock
84381,George Thorogood & The Destroyers,I Drink Alone,53,0.00942,0.344,275493,0.796,0.00186,A,0.0984,-11.731,Major,0.0407,96.95,4-Apr,0.601,Rock
88619,Hippo Campus,Monsoon,53,0.938,0.29,222820,0.308,0.0294,F,0.106,-11.074,Major,0.0442,?,1-Apr,0.205,Rock
47404,Little Big Town,Day Drinking,57,0.103,0.591,178840,0.959,0,A,0.779,-2.515,Major,0.057,163.883,4-Apr,0.86,Rock
87199,"""Weird Al"" Yankovic","Amish Paradise (Parody of ""Gangsta's Paradise"" by Coolio)",53,0.103,0.728,202920,0.448,0,G#,0.267,-10.54,Major,0.172,80.902,4-Apr,0.483,Rock
71438,for KING & COUNTRY,Shoulders,58,0.171,0.518,303307,0.744,7.63E-06,D#,0.109,-7.106,Major,0.0351,98.022,4-Apr,0.161,Rock
33248,The Rolling Stones,Waiting On A Friend - Remastered 2009,56,0.15,0.61,274227,0.791,0.0288,C,0.43,-5.982,Major,0.0288,116.946,4-Apr,0.911,Rock
88198,Echo & the Bunnymen,The Killing Moon,66,0.132,0.522,346280,0.85,0.0338,G,0.295,-4.769,Major,0.0361,124.216,4-Apr,0.71,Rock
76485,Fleetwood Mac,Dreams - 2004 Remaster,79,0.0644,0.828,257800,0.492,0.00428,C,0.128,-9.744,Major,0.0276,?,4-Apr,0.789,Rock
87075,Lifehouse,Hanging By A Moment,65,0.000983,0.531,216067,0.855,0,C#,0.0716,-4.95,Major,0.0352,124.578,4-Apr,0.424,Rock
50065,Lee Brice,Drinking Class,65,0.0886,0.663,207347,0.53,0,C#,0.154,-9.763,Major,0.0301,109.003,4-Apr,0.269,Rock
73657,Stevie Ray Vaughan,Cold Shot,52,0.344,0.427,240987,0.553,0.000956,F#,0.227,-11.434,Minor,0.0405,109.629,4-Apr,0.674,Rock
27192,Courtney Barnett,Need A Little Time,50,0.0164,0.539,238253,0.642,0.00319,C,0.131,-5.726,Major,0.0314,?,4-Apr,0.273,Rock
60470,empty_field,This Is How We Roll,69,0.016,0.555,220907,0.931,0,G#,0.405,-2.969,Major,0.0367,?,4-Apr,0.723,Rock
71703,Audioslave,What You Are,57,0.0063,0.501,249400,0.687,0,E,0.138,-4.399,Major,0.0289,89.002,4-Apr,0.486,Rock
44926,empty_field,Livin' The Dream,55,0.0153,0.603,187827,0.862,0,G#,0.115,-4.461,Major,0.0429,98.075,4-Apr,0.396,Rock
81881,Ray LaMontagne,You Are the Best Thing,66,0.0304,0.579,231840,0.727,1.99E-05,A#,0.172,-4.872,Major,0.0332,170.593,4-Apr,0.885,Rock
77879,Jason Mraz,Let's See What The Night Can Do,67,0.27,0.392,245187,0.423,0,G,0.117,-7.813,Major,0.0348,113.537,4-Apr,0.288,Rock
49042,Josh Abbott Band,Until My Voice Goes Out,60,0.0906,0.463,262985,0.816,0.00671,D,0.0733,-4.954,Major,0.0318,85.986,4-Apr,0.59,Rock
84842,Francesca Battistelli,Free to Be Me,52,0.0851,0.438,208707,0.732,0,F,0.0948,-4.767,Major,0.0421,?,4-Apr,0.496,Rock
30610,Ron Pope,Come To California - Acoustic,61,0.796,0.459,268530,0.317,0,A,0.126,-6.856,Major,0.0279,137.748,4-Apr,0.297,Rock
23833,Snow Patrol,Chasing Cars,78,0.209,0.563,267933,0.592,5.08E-05,A,0.132,-4.571,Major,0.0276,104.016,4-Apr,0.136,Rock
52439,Brad Paisley,When I Get Where I'm Going (feat. Dolly Parton),54,0.619,0.52,247053,0.379,1.85E-06,C,0.108,-9.906,Major,0.0279,85.934,4-Apr,0.208,Rock
42387,Beach Fossils,This Year,61,0.000656,0.499,168093,0.791,0.0545,G,0.233,-7.293,Minor,0.0268,145.083,4-Apr,0.339,Rock
52524,Clay Walker,This Woman And This Man,54,0.0366,0.586,-1,0.581,0,F#,0.0428,-9.19,Minor,0.0345,147.982,4-Apr,0.46,Rock
59432,Stephen Bishop,On And On,60,0.766,0.566,181893,0.466,0.000511,B,0.104,-10.268,Major,0.0279,101.739,4-Apr,0.588,Rock
81594,Death Cab for Cutie,Soul Meets Body,60,0.0767,0.621,-1,0.853,3.26E-06,D,0.0893,-5.735,Minor,0.0253,128.142,4-Apr,0.714,Rock
21402,Santana,Samba Pa Ti,62,0.829,0.407,284800,0.358,0.424,A,0.0827,-12.908,Minor,0.0343,92.292,4-Apr,0.267,Rock
54057,Vansire,That I Miss You,59,0.306,0.779,140116,0.572,0.739,E,0.106,-9.259,Major,0.0396,114.994,4-Apr,0.967,Rock
88809,Stick Figure,Sound of the Sea,58,0.11,0.86,325480,0.585,0.0104,B,0.118,-6.993,Major,0.0579,134.014,4-Apr,0.67,Rock
29869,All Time Low,Backseat Serenade,55,5.87E-05,0.508,200510,0.964,3.29E-05,F#,0.172,-3.712,Major,0.0453,140.03,4-Apr,0.545,Rock
75407,The Walters,Sweet Marie,52,0.914,0.245,137092,0.425,0.646,A,0.116,-8.379,Major,0.0324,203.816,4-Apr,0.254,Rock
25119,The Supremes,Baby Love,69,0.782,0.582,158040,0.636,0,C,0.534,-9.266,Major,0.0381,135.769,4-Apr,0.715,Rock
26994,KALEO,Save Yourself,61,0.515,0.529,-1,0.338,9.26E-06,G#,0.124,-8.608,Major,0.035,120.436,4-Apr,0.111,Rock
32898,Los Prisioneros,Tren Al Sur,63,0.00418,0.585,-1,0.624,0.0229,A,0.0765,-8.966,Minor,0.0746,?,4-Apr,0.728,Rock
58510,Glass Animals,Mama's Gun,56,0.699,0.46,266747,0.314,4.03E-06,F#,0.122,-10.158,Minor,0.0267,90.014,4-Apr,0.216,Rock
64628,empty_field,Hate That You Know Me,54,0.0264,0.776,185853,0.56,0,G,0.0496,-7.181,Major,0.136,109.466,4-Apr,0.554,Rock
59262,FEVER 333,ONE OF US,62,0.00119,0.645,204267,0.85,0,G,0.241,-4.184,Major,0.193,90.999,4-Apr,0.45,Rock
59354,Jethro Tull,A Song For Jeffrey - Original Mono Mix,55,0.0782,0.525,204640,0.524,0.341,C,0.094,-14.478,Major,0.0961,93.431,4-Apr,0.858,Rock
36087,Beck,I'm So Free,52,0.00354,0.661,247970,0.837,0.000933,C#,0.331,-5.974,Major,0.0627,121.011,4-Apr,0.835,Rock
76790,Led Zeppelin,Communication Breakdown - 2014 Remaster,52,0.144,0.375,150201,0.956,7.60E-06,D,0.417,-7.078,Major,0.175,175.04,4-Apr,0.381,Rock
73617,Brothers Osborne,Tequila Again,51,0.337,0.563,211573,0.497,0.00273,C,0.162,-7.595,Major,0.0351,169.977,3-Apr,0.561,Rock
43873,Blonde Redhead,For the Damaged Coda,65,0.795,0.499,157000,0.468,0.88,C,0.0899,-9.995,Minor,0.0396,141.463,4-Apr,0.0763,Rock
90421,The Airborne Toxic Event,Sometime Around Midnight,54,0.00306,0.448,303587,0.829,0.00416,G#,0.139,-5.058,Major,0.0473,125.934,4-Apr,0.168,Rock
82373,The Beatles,Eight Days A Week - Remastered 2009,64,0.412,0.652,163600,0.583,0,A,0.119,-7.811,Major,0.038,?,4-Apr,0.744,Rock
90033,Maná,Manda Una Señal,60,0.0294,0.452,281880,0.834,0,C,0.138,-5.039,Major,0.0296,186.141,4-Apr,0.321,Rock
75395,Grateful Dead,"Deal - Live at Barton Hall, Cornell University, Ithaca, NY 5/8/77",48,0.385,0.657,370307,0.649,0.00418,D,0.706,-11.577,Major,0.049,128.833,4-Apr,0.568,Rock
80741,Red Hot Chili Peppers,Goodbye Angels,67,0.104,0.365,268733,0.804,6.58E-05,A,0.15,-5.922,Minor,0.105,171.597,4-Apr,0.577,Rock
84932,Ryan Hurd,Diamonds or Twine,63,0.145,0.621,211085,0.568,1.65E-06,D,0.108,-8.795,Major,0.0311,148.047,4-Apr,0.724,Rock
62090,Van Halen,Everybody Wants Some!! - 2015 Remaster Audio; 2015 Remaster,51,0.0506,0.528,306050,0.769,0.029,G#,0.111,-8.413,Major,0.0469,144.84,4-Apr,0.48,Rock
26881,blink-182,Aliens Exist,59,0.00145,0.459,192973,0.914,1.15E-05,B,0.29,-6.686,Major,0.117,107.567,4-Apr,0.668,Rock
84574,Sports,Whatever You Want,56,0.383,0.728,188173,0.38,0.000279,D,0.364,-11.025,Major,0.0946,?,4-Apr,0.5,Rock
22576,Parquet Courts,Almost Had to Start a Fight/In and Out of Patience,55,0.106,0.412,194693,0.938,1.58E-05,C,0.857,-2.77,Major,0.175,?,4-Apr,0.821,Rock
79735,Matt Nathanson,Faster,50,0.00743,0.742,208280,0.853,4.79E-06,A,0.332,-4.147,Major,0.0393,?,4-Apr,0.95,Rock
31978,The Strokes,Razorblade,52,0.00201,0.394,208133,0.859,0.233,A,0.1,-3.851,Major,0.0409,136.075,5-Apr,0.511,Rock
50961,empty_field,My Next Broken Heart - with Jon Pardi,57,0.00217,0.504,186707,0.915,4.16E-05,G,0.0925,-3.354,Major,0.0408,141.996,4-Apr,0.889,Rock
78097,AWOLNATION,Handyman,53,0.258,0.492,202032,0.724,0.162,G,0.255,-6.79,Major,0.0332,84.237,4-Apr,0.323,Rock
76573,The Troggs,Wild Thing,51,0.741,0.458,-1,0.853,0.0215,A,0.0851,-8.575,Major,0.139,202.509,4-Apr,0.671,Rock
91012,Two Feet,Love Is a Bitch,72,0.614,0.532,181467,0.178,0.14,A,0.0985,-9.754,Minor,0.0541,149.879,3-Apr,0.103,Rock
75210,Des Rocs,Outta My Mind,64,0.0148,0.586,165566,0.841,0,A,0.522,-4.095,Major,0.0735,102.115,4-Apr,0.55,Rock
48797,Imagine Dragons,Selene,49,0.000816,0.561,240067,0.69,5.01E-06,C,0.118,-4.813,Major,0.0258,94.992,4-Apr,0.567,Rock
59688,Bush,Comedown,59,6.54E-05,0.46,326667,0.81,0.000189,B,0.123,-5.008,Minor,0.0557,139.671,4-Apr,0.38,Rock
49197,Sex Pistols,God Save The Queen,52,0.00103,0.274,200080,0.908,0.00219,A,0.154,-5.419,Major,0.0691,148.246,4-Apr,0.483,Rock
71441,Darius Rucker,Alright,65,0.0527,0.601,231920,0.806,0,G,0.185,-4.579,Major,0.0345,89.87,4-Apr,0.711,Rock
61878,Black Sabbath,The Wizard - Remastered Version,50,0.0335,0.394,-1,0.682,0.000231,A,0.307,-11.972,Major,0.111,?,4-Apr,0.361,Rock
45846,Bob Dylan,A Hard Rain's A-Gonna Fall,59,0.919,0.567,412200,0.198,0.000871,E,0.135,-18.681,Major,0.0327,92.467,4-Apr,0.321,Rock
36905,The Neighbourhood,Prey,64,0.0258,0.517,282640,0.779,0,A,0.0622,-5.005,Minor,0.0477,115.206,4-Apr,0.197,Rock
38957,Pepper,Ashes,54,0.00944,0.819,181533,0.528,1.54E-05,C,0.269,-6.387,Major,0.0322,77.03,4-Apr,0.853,Rock
30286,Keith Anderson,Pickin' Wildflowers,63,0.0353,0.561,185920,0.716,0,G#,0.122,-3.341,Major,0.0291,152.089,4-Apr,0.667,Rock
85550,Twenty One Pilots,Jumpsuit,78,0.00849,0.62,238560,0.61,0.162,B,0.205,-8.329,Minor,0.0373,127.052,4-Apr,0.235,Rock
81951,Everclear,Wonderful,54,0.0118,0.514,280813,0.817,8.25E-06,G,0.346,-6.489,Major,0.05,186.765,4-Apr,0.734,Rock
53518,Imagine Dragons,Stuck,69,0.263,0.621,190853,0.478,0,F,0.257,-8.246,Major,0.0351,115.023,4-Apr,0.248,Rock
82965,MISSIO,Rad Drugz,57,0.0197,0.612,229648,0.886,2.73E-06,G,0.0824,-5.078,Major,0.0325,109.025,4-Apr,0.579,Rock
47064,Mt. Joy,Julia,60,0.681,0.566,190453,0.412,0.017,F,0.0741,-6.994,Major,0.0267,81.879,4-Apr,0.47,Rock
89967,All Time Low,Good Times,63,0.00388,0.56,224947,0.887,0,G,0.341,-6.314,Major,0.0594,130.026,4-Apr,0.198,Rock
26125,empty_field,Velvet Sheets,49,0.514,0.408,250713,0.642,0.0105,D,0.0907,-9.795,Major,0.14,179.892,4-Apr,0.436,Rock
63357,Justin Moore,Bait A Hook,57,0.0191,0.668,208493,0.781,0,C#,0.113,-6.151,Major,0.0267,105.945,4-Apr,0.695,Rock
30612,Aaron Lewis,That Ain’t Country,55,0.0217,0.728,242573,0.829,0,F#,0.283,-4.098,Major,0.0262,126.044,4-Apr,0.866,Rock
28539,AC/DC,Heatseeker,57,0.00221,0.372,230400,0.873,0.137,G#,0.0638,-5.049,Major,0.0426,159.99,4-Apr,0.481,Rock
70567,The Growlers,Who Loves the Scum?,52,0.00611,0.478,208625,0.776,0.000197,A,0.0924,-4.972,Major,0.115,175.975,4-Apr,0.778,Rock
60511,Simon & Garfunkel,El Condor Pasa (If I Could),61,0.836,0.33,187040,0.214,0.0701,E,0.178,-17.699,Minor,0.0311,147.795,4-Apr,0.275,Rock
23399,Grateful Dead,Estimated Prophet - 2013 Remaster,49,0.456,0.655,336579,0.398,0.00099,B,0.0814,-13.822,Minor,0.051,130.722,1-Apr,0.659,Rock
75538,Lee Brice,Rumor,76,0.749,0.655,198440,0.56,0,A,0.115,-6.857,Major,0.0486,140.975,4-Apr,0.599,Rock
54768,Fitz and The Tantrums,HandClap,68,0.00609,0.636,193253,0.836,0.000157,G#,0.0828,-3.004,Major,0.0427,139.956,4-Apr,0.715,Rock
40220,MGMT,The Youth,53,0.122,0.485,228013,0.799,0.0054,F,0.33,-5.886,Major,0.029,111.012,3-Apr,0.468,Rock
25425,Scotty McCreery,Feelin’ It,56,0.107,0.584,198227,0.771,0,G,0.0844,-5.322,Major,0.0514,184.114,4-Apr,0.686,Rock
90486,Iration,All for You,50,0.712,0.77,238987,0.364,0,B,0.139,-10.888,Major,0.0338,115.981,4-Apr,0.675,Rock
28471,LANCO,Pick You Up,52,0.19,0.57,176733,0.793,1.09E-06,G#,0.162,-5.514,Major,0.0275,82.002,4-Apr,0.663,Rock
53449,Arctic Monkeys,Secret Door,48,0.0314,0.323,223067,0.806,1.11E-05,G,0.181,-6.554,Minor,0.0769,124.615,4-Apr,0.548,Rock
27583,Paul McCartney,Great Day,48,0.646,0.566,128853,0.49,7.34E-05,A,0.212,-11.703,Major,0.0402,85.615,4-Apr,0.601,Rock
63643,James Taylor,Shower the People,55,0.32,0.675,271707,0.448,0,D,0.0825,-11.52,Minor,0.0235,98.499,4-Apr,0.568,Rock
73988,Daughtry,Over You,63,0.017,0.423,-1,0.922,0,D#,0.102,-2.602,Major,0.0411,156.063,4-Apr,0.567,Rock
50091,Stuck in the Sound,Let’s Go,60,0.0097,0.486,211453,0.623,3.40E-05,B,0.178,-5.07,Minor,0.0309,89.454,4-Apr,0.275,Rock
63394,Led Zeppelin,Trampled Under Foot,56,0.163,0.55,335467,0.835,0.179,G,0.0864,-8.632,Minor,0.0487,111.25,4-Apr,0.808,Rock
91096,Cody Johnson,Never Go Home Again,54,0.434,0.429,-1,0.675,0,E,0.186,-5.296,Minor,0.0463,168.003,4-Apr,0.418,Rock
63890,Panic! At The Disco,Nearly Witches [Ever Since We Met...],61,0.00669,0.6,256467,0.614,0,G#,0.166,-4.688,Major,0.0885,121.965,4-Apr,0.341,Rock
81597,Cage The Elephant,Trouble,72,0.392,0.47,225973,0.623,0.000453,C,0.0992,-5.655,Major,0.0302,77.861,4-Apr,0.298,Rock
81467,MISSIO,I Don't Give A...,53,0.00197,0.504,211213,0.622,0.000467,E,0.114,-5.649,Minor,0.0557,141.205,4-Apr,0.108,Rock
76034,WALK THE MOON,Jenny,53,0.000366,0.544,245133,0.788,0,F,0.141,-5.593,Minor,0.0474,148.121,4-Apr,0.818,Rock
27819,The Box Tops,The Letter,62,0.252,0.638,112800,0.428,0,A,0.132,-12.156,Minor,0.0687,139.434,4-Apr,0.901,Rock
23163,Crumb,Thirty-Nine,51,0.259,0.265,279429,0.6,0.739,D#,0.124,-9.28,Minor,0.0341,93.796,4-Apr,0.0555,Rock
60655,Egypt Central,Citizen Radio,68,6.57E-05,0.532,-1,0.889,0.00706,C#,0.0943,-5.474,Major,0.0543,93.994,4-Apr,0.508,Rock
88917,Vertical Horizon,Everything You Want,65,0.0504,0.637,257067,0.759,0,D#,0.0642,-6.389,Minor,0.0305,?,4-Apr,0.741,Rock
40417,Spoon,Do You,51,0.0756,0.674,212653,0.936,0.000748,E,0.192,-2.166,Major,0.0271,128.083,4-Apr,0.948,Rock
59213,A Perfect Circle,By And Down The River,54,0.0012,0.212,304907,0.641,0.104,A,0.119,-5.453,Minor,0.036,91.569,3-Apr,0.049,Rock
39183,Eli Young Band,Where Were You,63,0.0127,0.601,190374,0.852,7.27E-05,D,0.0877,-5.097,Major,0.0582,110.006,4-Apr,0.465,Rock
56719,Three Dog Night,Shambala - Single Version,50,0.62,0.559,204107,0.588,0.00208,D,0.581,-11.298,Major,0.0366,127.436,4-Apr,0.849,Rock
84244,cleopatrick,hometown,64,0.000621,0.315,-1,0.826,0.000669,G,0.0703,-4.315,Minor,0.0644,139.163,4-Apr,0.359,Rock
40363,Steely Dan,Deacon Blues,58,0.481,0.751,456640,0.572,0.000532,C,0.105,-12.324,Major,0.0388,?,4-Apr,0.58,Rock
77881,Justin Moore,Lettin' The Night Roll,57,0.0873,0.542,203120,0.859,0,D,0.145,-5.137,Major,0.0424,140.9,4-Apr,0.637,Rock
37120,Elvis Presley,"Return to Sender - From ""Girls! Girls! Girls!""",60,0.648,0.841,127413,0.543,0,G#,0.0627,-9.662,Major,0.0468,130.324,4-Apr,0.967,Rock
53228,Santana,Corazon Espinado (feat. Mana),65,0.13,0.699,274773,0.789,0.287,B,0.0874,-5.173,Minor,0.0285,119.959,4-Apr,0.962,Rock
54311,The Beatles,No Reply - Remastered 2009,58,0.67,0.718,136067,0.593,0,C,0.172,-9.976,Major,0.0377,124.251,4-Apr,0.869,Rock
57675,Counting Crows,Colorblind,58,0.96,0.364,203493,0.233,0.15,F,0.112,-13.026,Major,0.0335,?,4-Apr,0.0784,Rock
80708,empty_field,The Joker,75,0.394,0.424,264504,0.446,3.78E-06,F,0.16,-9.618,Major,0.0525,165.158,4-Apr,0.794,Rock
66492,Dokken,Breaking The Chains,56,0.00914,0.526,-1,0.9,0,E,0.277,-4.76,Minor,0.0531,125.349,4-Apr,0.458,Rock
69147,THE ORAL CIGARETTES,Kyouran Hey Kids!!,65,0.00318,0.526,250973,0.981,0.00161,G#,0.187,-1.82,Major,0.111,142.016,4-Apr,0.781,Rock
31100,The Front Bottoms,Twin Size Mattress,59,0.00548,0.328,264677,0.867,4.33E-06,E,0.103,-5.53,Major,0.0812,145.25,4-Apr,0.336,Rock
52193,A Perfect Circle,"So Long, And Thanks For All The Fish",58,0.00144,0.5,266093,0.873,0.0613,D,0.0715,-3.869,Major,0.0369,130.048,4-Apr,0.325,Rock
40146,empty_field,Give Me Your Eyes,56,0.164,0.627,232693,0.663,0,F#,0.118,-2.714,Major,0.0329,90.058,4-Apr,0.39,Rock
71992,Slightly Stoopid,2:00 AM,60,0.00594,0.794,299600,0.577,0.37,D,0.0708,-8.549,Major,0.111,82.46,4-Apr,0.645,Rock
65954,Nickelback,Rockstar,68,0.0459,0.616,252040,0.91,0,C,0.343,-3.004,Major,0.0386,144.073,4-Apr,0.693,Rock
56521,Bryan Adams,Shine A Light,31,0.000735,0.552,206027,0.858,7.55E-06,C,0.178,-3.942,Major,0.0386,126.961,4-Apr,0.69,Rock
34307,Morgan Wallen,Whiskey Glasses,78,0.364,0.615,234347,0.68,1.75E-06,F#,0.115,-4.582,Major,0.0286,149.992,4-Apr,0.702,Rock
76528,Steve Miller Band,Jet Airliner,64,0.0737,0.574,-1,0.664,0,F,0.22,-11.5,Major,0.0346,122.956,4-Apr,0.936,Rock
88565,The Cars,Let's Go,55,0.00824,0.651,213173,0.83,0.0429,D,0.0837,-8.785,Major,0.0316,131.282,4-Apr,0.917,Rock
59509,Chaka Demus & Pliers,Murder She Wrote,62,0.161,0.883,245000,0.733,0.00026,B,0.334,-9.153,Minor,0.128,95.103,4-Apr,0.947,Rock
42637,Stone Temple Pilots,Vasoline,61,0.00141,0.297,174760,0.989,0.000167,A#,0.0911,-4.945,Major,0.111,168.893,4-Apr,0.323,Rock
64381,No Doubt,Just A Girl,63,0.0999,0.637,209200,0.904,8.20E-05,D,0.138,-4.769,Major,0.0505,108.011,4-Apr,0.77,Rock
91058,Chase Bryant,Hell If I Know,70,0.0424,0.626,169227,0.836,0,G#,0.0565,-5.643,Major,0.0439,?,4-Apr,0.637,Rock
54270,The Police,Every Breath You Take,70,0.559,0.822,251573,0.478,0.0073,C#,0.0813,-8.746,Major,0.0343,117.394,4-Apr,0.722,Rock
35228,Blackberry Smoke,One Horse Town,51,0.281,0.599,256147,0.734,0,C,0.119,-4.615,Major,0.0355,118.928,4-Apr,0.243,Rock
47551,Queen,Love Of My Life - Live at Rock in Rio Festival,63,0.807,0.228,268703,0.563,8.63E-06,D,0.809,-11.962,Major,0.0953,111.7,5-Apr,0.0713,Rock
23005,Soundgarden,Blow Up The Outside World,56,0.000807,0.33,345667,0.529,0.214,A,0.126,-10.043,Major,0.0358,140.156,4-Apr,0.148,Rock
45395,Arctic Monkeys,I Want It All,64,0.000637,0.499,185406,0.81,0.0748,F,0.0625,-5.579,Major,0.0347,131.052,4-Apr,0.288,Rock
69297,Third Day,Soul On Fire (feat. All Sons & Daughters),58,0.218,0.501,197707,0.876,2.39E-05,C#,0.157,-6.324,Major,0.0545,?,4-Apr,0.228,Rock
80861,Thomas Rhett,Craving You,69,0.000854,0.613,223627,0.839,0,A,0.341,-3.799,Minor,0.0352,104.975,4-Apr,0.526,Rock
27832,Crowder,Forgiven,54,0.285,0.492,-1,0.673,0,C,0.107,-5.642,Major,0.0459,76.025,4-Apr,0.297,Rock
52220,Incubus,I Miss You,56,0.00031,0.666,168667,0.603,0.00131,D,0.0993,-7.314,Major,0.0258,116.84,3-Apr,0.195,Rock
29470,The Romantics,Talking In Your Sleep,62,0.0289,0.72,235093,0.967,0.000345,A,0.142,-4.434,Minor,0.0343,129.766,4-Apr,0.977,Rock
52938,The Platters,The Great Pretender,62,0.943,0.425,160667,0.401,3.44E-06,G,0.072,-9.427,Major,0.0315,115.71,3-Apr,0.531,Rock
81405,Bleachers,I Miss Those Days,53,0.273,0.653,217973,0.817,3.46E-06,C,0.344,-5.706,Major,0.0405,125.018,4-Apr,0.661,Rock
80197,Sturgill Simpson,Keep It Between The Lines,52,0.316,0.595,-1,0.756,0.00196,D,0.349,-5.302,Major,0.0481,87.584,4-Apr,0.833,Rock
48532,Papa Roach,Last Resort - The Rework,67,0.000944,0.551,288000,0.962,0.000174,B,0.138,-3.856,Minor,0.237,155.104,4-Apr,0.512,Rock
40816,The Palms,All4you,54,0.0074,0.666,220462,0.573,0.000233,C#,0.116,-8.369,Major,0.0361,96.982,4-Apr,0.438,Rock
55700,The Smiths,Ask - 2011 Remaster,59,0.387,0.453,198147,0.986,0,G,0.422,-5.768,Major,0.119,166.594,4-Apr,0.455,Rock
47325,Kenny Rogers,The Gambler,70,0.342,0.671,214880,0.501,0,E,0.194,-13.119,Major,0.0594,87.038,4-Apr,0.86,Rock
33864,Beck,Devils Haircut,50,0.18,0.688,192813,0.727,0.000428,C,0.0669,-4.876,Major,0.0298,123.526,4-Apr,0.76,Rock
84072,Def Leppard,Personal Jesus - Recorded At Spotify Studios NYC,57,7.17E-05,0.524,236451,0.805,2.10E-05,E,0.186,-8.118,Minor,0.055,130.05,4-Apr,0.567,Rock
29810,Boyce Avenue,We Can't Stop,69,0.674,0.705,222146,0.347,0,D,0.12,-8.249,Major,0.0301,80.057,4-Apr,0.36,Rock
42057,Jewel,You Were Meant For Me,68,0.791,0.582,254480,0.33,1.48E-06,F#,0.105,-7.928,Major,0.0347,111.873,4-Apr,0.407,Rock
81896,Easton Corbin,A Little More Country Than That,55,0.0776,0.484,172227,0.61,2.81E-06,B,0.102,-8.484,Major,0.0363,84.365,4-Apr,0.584,Rock
91215,Alice Cooper,Feed My Frankenstein,53,0.00362,0.531,-1,0.917,0.000347,C,0.239,-8.033,Major,0.0554,101.829,4-Apr,0.393,Rock
79353,We Came As Romans,Glad You Came,59,0.000386,0.542,183480,0.939,3.85E-06,G,0.0931,-4.166,Minor,0.0822,129.983,4-Apr,0.256,Rock
86456,Wild Nothing,Shallow Water,59,0.0178,0.606,246547,0.599,2.93E-05,E,0.116,-7.61,Major,0.0272,121.931,4-Apr,0.584,Rock
87072,alt-J,Tessellate,60,0.364,0.702,181400,0.607,0.0263,D,0.123,-6.509,Major,0.0405,116.961,4-Apr,0.436,Rock
83243,Shinedown,MONSTERS,60,0.00204,0.487,248373,0.9,6.42E-06,F,0.11,-4.54,Major,0.0529,149.959,4-Apr,0.377,Rock
44678,Pillar,Frontline,56,0.000291,0.683,190907,0.829,0.00116,F,0.156,-5.564,Minor,0.0528,108.327,4-Apr,0.567,Rock
84333,Papa Roach,Elevate,70,0.0226,0.666,191565,0.775,0,D,0.254,-5.458,Minor,0.0979,144.998,4-Apr,0.59,Rock
62977,John Mayer,Never on the Day You Leave,64,0.73,0.535,220867,0.354,1.24E-05,D,0.138,-8.61,Major,0.026,139.889,4-Apr,0.22,Rock
85300,Lenny Kravitz,Again,57,0.0186,0.554,228933,0.82,4.91E-05,D,0.161,-5.035,Major,0.0296,79.155,4-Apr,0.755,Rock
66507,The Killers,Runaways,60,0.00114,0.414,243787,0.837,0.00693,C#,0.0855,-4.043,Major,0.0407,121.749,4-Apr,0.199,Rock
79264,Brandon Lay,"Speakers, Bleachers And Preachers",64,0.321,0.603,192920,0.604,0,F#,0.166,-6.593,Major,0.0273,96.07,4-Apr,0.641,Rock
68425,Ashlee Simpson,Pieces Of Me,55,0.0535,0.5,217440,0.802,0,D,0.103,-4.205,Major,0.104,174.039,4-Apr,0.739,Rock
91462,Dierks Bentley,I Hold On,61,0.0917,0.615,279533,0.723,0.000423,C,0.101,-6.506,Major,0.0448,117.958,4-Apr,0.219,Rock
77762,Judah & the Lion,Our Love,52,0.281,0.635,287280,0.448,0.00632,E,0.0563,-10.126,Major,0.0361,134.126,4-Apr,0.275,Rock
61691,Oasis,Don't Look Back In Anger - Remastered,65,0.0596,0.333,289559,0.922,2.05E-06,C,0.126,-4.087,Major,0.0592,162.978,4-Apr,0.335,Rock
48775,Van Morrison,Tupelo Honey,61,0.548,0.569,415040,0.444,3.29E-05,A#,0.119,-10.097,Major,0.0373,71.426,4-Apr,0.515,Rock
23607,All Time Low,Missing You,63,0.0475,0.56,-1,0.731,0,D,0.282,-6.121,Major,0.0281,99.981,4-Apr,0.401,Rock
60683,AC/DC,Thunderstruck,81,0.000147,0.501,292880,0.889,0.0114,E,0.217,-5.175,Major,0.0364,133.519,4-Apr,0.257,Rock
25529,Soda Stereo,De Música Ligera,52,0.00487,0.542,212893,0.714,0.298,D,0.334,-8.045,Major,0.028,124.26,4-Apr,0.76,Rock
48440,U2,With Or Without You - Remastered,79,0.000207,0.543,295516,0.432,0.369,D,0.146,-11.832,Major,0.0288,110.196,4-Apr,0.107,Rock
48430,Led Zeppelin,Immigrant Song - 1990 Remaster,61,0.00031,0.574,145067,0.926,0.478,B,0.386,-10.79,Major,0.0562,113.097,4-Apr,0.609,Rock
